Prscrbr_Geo_Lvl,Prscrbr_Geo_Cd,Prscrbr_Geo_Desc,Brnd_Name,Gnrc_Name,Tot_Prscrbrs,Tot_Clms,Tot_30day_Fills,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes,LIS_Bene_Cst_Shr,NonLIS_Bene_Cst_Shr,Opioid_Drug_Flag,Opioid_LA_Drug_Flag,Antbtc_Drug_Flag,Antpsyct_Drug_Flag
State,42,Pennsylvania,Aptivus,Tipranavir,5,41,41,63591.47,"",#,"","","",*,"",15.65,1268.05,N,N,N,N
State,42,Pennsylvania,"Aralast Np","Alpha-1-Proteinase Inhibitor",23,282,282,2529740.88,22,"",182,182,1802138.04,#,"",39.55,108115.85,N,N,N,N
State,42,Pennsylvania,Aranelle,"Norethindrone-Ethinyl Estrad",8,36,36,813.55,"","",0,0,0,#,"",28.8,10,N,N,N,N
State,42,Pennsylvania,Aranesp,"Darbepoetin Alfa In Polysorbat",366,2000,2127.8,2875218.38,422,"",1678,1783.5,2532630.1,"",365,2054.69,83835.76,N,N,N,N
State,42,Pennsylvania,Arava,Leflunomide,12,39,53,61446.36,12,#,"","","",*,"",61.45,5477.58,N,N,N,N
State,42,Pennsylvania,"Arcapta Neohaler","Indacaterol Maleate",42,180,234,52576.54,44,"",158,206,46123.94,#,"",223.8,9644.98,N,N,N,N
State,42,Pennsylvania,Arestin,"Minocycline Hcl Microspheres",73,115,115,251249.05,112,#,"","","",#,"",135.25,24838.41,N,N,N,N
State,42,Pennsylvania,Aricept,"Donepezil Hcl",105,463,733,359379.86,96,"",443,709,348001.38,#,"",209.57,22642.95,N,N,N,N
State,42,Pennsylvania,Arimidex,Anastrozole,50,201,345,153374.36,41,#,"","","",#,"",325.67,19565.97,N,N,N,N
State,42,Pennsylvania,Aripiprazole,Aripiprazole,7085,161099,177632.5,34506016.11,23317,"",58596,66823.9,11778316.11,"",8601,187946.02,1438393.54,N,N,N,Y
State,42,Pennsylvania,"Aripiprazole Odt",Aripiprazole,31,75,81,77260.33,28,"",20,26,21784.23,"",11,77.06,1071.61,N,N,N,Y
State,42,Pennsylvania,Aristada,"Aripiprazole Lauroxil",132,831,881.1,1689580.7,155,"",125,128.4,236639.59,"",19,1110.95,2486.7,N,N,N,Y
State,42,Pennsylvania,Arixtra,"Fondaparinux Sodium",8,39,47,173883.76,"",*,"","","",*,"",25.5,186.38,N,N,N,N
State,42,Pennsylvania,Armodafinil,Armodafinil,714,4596,5713.3,1271091.2,884,"",2266,3009.1,679271.35,"",476,3837.08,137132.67,N,N,N,N
State,42,Pennsylvania,"Armour Thyroid","Thyroid,pork",1575,10677,18017.1,465618.68,1941,"",9136,15763.6,399035.68,"",1665,9052.66,251288.99,N,N,N,N
State,42,Pennsylvania,"Arnuity Ellipta","Fluticasone Furoate",1100,6861,8263,1509302.97,1951,"",5363,6615,1201855.95,"",1520,12021.56,222631.24,N,N,N,N
State,42,Pennsylvania,Aromasin,Exemestane,24,88,186.5,169540.32,22,"",88,186.5,169540.32,"",22,0,7109.38,N,N,N,N
State,42,Pennsylvania,"Arthrotec 75","Diclofenac Sodium/Misoprostol",24,86,145,61449.78,20,"",73,124,52822.74,#,"",99.3,10742.1,N,N,N,N
State,42,Pennsylvania,"Asacol Hd",Mesalamine,860,5042,6918,5132082.08,1068,"",3885,5580.5,3955641.69,"",838,7374.53,423709.95,N,N,N,N
State,42,Pennsylvania,"Ascomp With Codeine",Codeine/Butalbital/Asa/Caffein,195,837,873.4,106731.7,172,"",620,656.4,86533.84,"",131,525.14,18134.54,Y,N,N,N
State,42,Pennsylvania,Ashlyna,L-Norgest/E.Estradiol-E.Estrad,74,153,474.8,22821,66,"",0,0,0,"",0,134.7,926.56,N,N,N,N
State,42,Pennsylvania,Asmanex,"Mometasone Furoate",2465,13668,19108,3987102.49,3869,"",11620,16665.4,3465756.05,"",3252,17621.61,622926.39,N,N,N,N
State,42,Pennsylvania,"Asmanex Hfa","Mometasone Furoate",738,2238,3009.4,528836.46,892,"",1738,2387.8,421296.04,"",706,4938.98,78193.26,N,N,N,N
State,42,Pennsylvania,"Aspirin-Dipyridamole Er",Aspirin/Dipyridamole,3418,26525,37844.8,10141179.04,4428,"",24401,35070.6,9415796.64,"",4104,24139.1,867654.58,N,N,N,N
State,42,Pennsylvania,"Astagraf Xl",Tacrolimus,10,27,38.8,38186.29,"",*,"","","",*,"",190.53,1450.49,N,N,N,N
State,42,Pennsylvania,Astepro,"Azelastine Hcl",29,63,109,13972.7,32,#,"","","",#,"",32.75,2523.1,N,N,N,N
State,42,Pennsylvania,Atacand,"Candesartan Cilexetil",122,544,1001,121732.74,111,"",524,951,115542.62,#,"",295.05,35810.08,N,N,N,N
State,42,Pennsylvania,"Atacand Hct",Candesartan/Hydrochlorothiazid,29,121,207,27672.77,25,"",109,195,26106.66,#,"",171,5969.71,N,N,N,N
State,42,Pennsylvania,Atelvia,"Risedronate Sodium",41,468,558.1,136023.57,70,#,"","","",#,"",777.4,5368.34,N,N,N,N
State,42,Pennsylvania,Atenolol,Atenolol,14679,582807,1127152,4248405.65,120109,"",522816,1036119.5,3867859.72,"",109585,160108.37,1950944.11,N,N,N,N
State,42,Pennsylvania,Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,3784,32053,64996.3,950368.43,6777,"",29038,60240.6,881562.02,"",6211,15066.39,358451,N,N,N,N
State,42,Pennsylvania,Ativan,Lorazepam,177,894,1041.9,1954578.96,142,"",763,906.9,1695914.64,"",120,329.24,81783.45,N,N,N,N
State,42,Pennsylvania,"Atomoxetine Hcl","Atomoxetine Hcl",956,4599,5189.6,1095380.55,1202,"",698,964.3,191798.81,"",200,4579.4,39385.77,N,N,N,N
State,42,Pennsylvania,"Atorvastatin Calcium","Atorvastatin Calcium",24180,2568885,4778778.7,37158877,524099,"",2201751,4225293.4,32443607.88,"",455928,890489.59,13204981.95,N,N,N,N
State,42,Pennsylvania,Atovaquone,Atovaquone,447,2294,2403.4,2400345.21,623,"",1313,1396.1,1351502.32,"",369,3954.99,171706.96,N,N,N,N
State,42,Pennsylvania,"Atovaquone-Proguanil Hcl","Atovaquone/Proguanil Hcl",809,3016,3239.3,325907.31,2497,"",2718,2915.8,278769.81,"",2367,714.21,113713.77,N,N,N,N
State,42,Pennsylvania,Atripla,"Efavirenz/Emtricit/Tenofovr Df",442,7133,7349,18873828.42,855,"",2158,2302,5883478.26,"",259,11576.37,207661.86,N,N,N,N
State,42,Pennsylvania,"Atropine Sulfate","Atropine Sulfate",2162,10182,11882,463396.21,6839,"",8835,10355.7,400294.4,"",6283,4221.63,89294.99,N,N,N,N
State,42,Pennsylvania,"Atrovent Hfa","Ipratropium Bromide",2416,9916,11768.4,3926321.24,2763,"",7101,8594.9,2864757.09,"",2072,22895.03,316974.96,N,N,N,N
State,42,Pennsylvania,Aubagio,Teriflunomide,246,5252,6387.8,39888262.43,749,"",1365,1688.9,10543414.47,"",200,37074.93,1092396.69,N,N,N,N
State,42,Pennsylvania,Auryxia,"Ferric Citrate",291,2382,2761.4,2339757.19,662,"",902,1063.9,779512.82,"",270,8149.18,47478.73,N,N,N,N
State,42,Pennsylvania,Austedo,Deutetrabenazine,34,210,210,1068224.54,44,"",92,92,448063.05,"",21,794.39,20394.04,N,N,N,N
State,42,Pennsylvania,"Autoshield Duo Pen Needle","Pen Needle,dual Safety,diabetc",1573,12061,13460.1,750305.46,2745,"",10186,11311.8,623523.54,"",2339,7456.74,131970.39,N,N,N,N
State,42,Pennsylvania,"Autoshield Pen Needle","Pen Needle, Diabetic, Safety",17,34,44.4,1833.22,17,"",18,28.4,981.55,#,"",19.25,200.15,N,N,N,N
State,42,Pennsylvania,Auvi-Q,Epinephrine,23,30,30,165070.46,27,#,"","","",#,"",19.35,987.85,N,N,N,N
State,42,Pennsylvania,Avalide,Irbesartan/Hydrochlorothiazide,40,186,345,80518.29,36,#,"","","",#,"",312.1,10284.47,N,N,N,N
State,42,Pennsylvania,Avandia,"Rosiglitazone Maleate",49,215,404.9,95325.89,53,"",195,374.9,87014.45,#,"",273.58,23151.28,N,N,N,N
State,42,Pennsylvania,Avapro,Irbesartan,126,612,1039.4,212203.98,115,"",585,992.4,201432.48,#,"",1264.79,41877.19,N,N,N,N
State,42,Pennsylvania,Avastin,Bevacizumab,10,68,68,469640.32,12,"",44,44,245767.97,*,"",64.3,9226.4,N,N,N,N
State,42,Pennsylvania,Avelox,"Moxifloxacin Hcl",8,21,23,9226.19,"",#,"","","",*,"",11.1,454.96,N,N,Y,N
State,42,Pennsylvania,"Avelox Iv","Moxifloxacin In Nacl (Iso-Osm)",11,28,28,3921.76,11,"",28,28,3921.76,"",11,0,100,N,N,Y,N
State,42,Pennsylvania,Aviane,"Levonorgestrel-Ethin Estradiol",108,419,537.8,7630.36,96,"",0,0,0,"",0,312.9,938.1,N,N,N,N
State,42,Pennsylvania,Avodart,Dutasteride,262,1120,1935,335548.77,304,"",1087,1882,325716.85,#,"",818.27,76004.4,N,N,N,N
State,42,Pennsylvania,Avonex,"Interferon Beta-1a",244,3561,3880.7,24900920.61,411,"",1997,2209.2,14107808.43,"",227,11690.59,910627.85,N,N,N,N
State,42,Pennsylvania,Avonex,"Interferon Beta-1a/Albumin",60,442,467.2,2908595.92,60,"",200,210.8,1301343.33,"",32,12332.01,90564.22,N,N,N,N
State,42,Pennsylvania,"Avonex Pen","Interferon Beta-1a",233,3511,3874.6,24970143.66,415,"",1822,2040.3,13186092.49,"",209,15229.7,977665.84,N,N,N,N
State,42,Pennsylvania,Avycaz,Ceftazidime/Avibactam,25,83,83,207318.67,24,"",51,51,111999.67,#,"",2359.82,2446.33,N,N,Y,N
State,42,Pennsylvania,Axert,"Almotriptan Malate",7,20,20,15233.37,"",*,"","","",*,"",25.9,233.6,N,N,N,N
State,42,Pennsylvania,Axiron,Testosterone,337,1135,1442.9,846791.15,370,"",651,865.9,518141.71,"",234,1873.03,70538.54,N,N,N,N
State,42,Pennsylvania,Azactam,Aztreonam,20,61,61,18630.12,27,#,"","","",#,"",0,1482.66,N,N,Y,N
State,42,Pennsylvania,"Azactam-Iso-Osmotic Dextrose",Aztreonam/Dextrose-Water,9,31,31,9757.44,11,"",20,20,6175.42,*,"",0,1016.45,N,N,Y,N
State,42,Pennsylvania,Azasan,Azathioprine,32,116,183.5,81740.56,30,"",101,151.5,62067.55,#,"",5.7,2203.37,N,N,N,N
State,42,Pennsylvania,Azasite,Azithromycin,348,1322,1473.5,284330.11,653,"",1219,1358.1,264050.98,"",604,720.31,62847.2,N,N,N,N
State,42,Pennsylvania,Azathioprine,Azathioprine,2307,22102,35045.7,1269264.54,4196,"",15581,26008.3,907753.75,"",3006,12052.53,301085.93,N,N,N,N
State,42,Pennsylvania,"Azelastine Hcl","Azelastine Hcl",6796,65668,84921.9,3454202.49,28319,"",52822,69701.4,2853459.55,"",23740,31902.18,1014153.03,N,N,N,N
State,42,Pennsylvania,Azelex,"Azelaic Acid",50,88,94.1,43277.99,53,"",65,67.1,31403.97,"",40,124.9,3498.86,N,N,N,N
State,42,Pennsylvania,Azilect,"Rasagiline Mesylate",540,4022,5373.5,3324312.64,1238,"",3826,5117.6,3166947.82,"",1176,6778.23,371900.91,N,N,N,N
State,42,Pennsylvania,Azithromycin,Azithromycin,28900,391126,398890.1,3213402.89,285237,"",315627,321784.9,2591386.85,"",233326,152241.76,1663828.02,N,N,Y,N
State,42,Pennsylvania,Azopt,Brinzolamide,1692,19997,32845.1,6638040.69,5477,"",19234,31690.4,6402297.51,"",5254,27083.18,1017391.51,N,N,N,N
State,42,Pennsylvania,Azor,"Amlodipine Bes/Olmesartan Med",297,947,1448.4,378785.13,318,"",875,1336.4,347381.47,"",299,1346.8,49719.16,N,N,N,N
State,42,Pennsylvania,Aztreonam,Aztreonam,116,391,391,229712.2,147,"",263,263,155176.75,"",100,263.25,25331.44,N,N,Y,N
State,42,Pennsylvania,Azulfidine,Sulfasalazine,26,89,163.4,35506.48,24,"",89,163.4,35506.48,"",24,125.25,8107.32,N,N,N,N
State,42,Pennsylvania,Azurette,Desog-E.Estradiol/E.Estradiol,17,52,92.2,2354.56,15,"",0,0,0,"",0,66,10,N,N,N,N
State,42,Pennsylvania,"B-D Single Use Alcohol Swab","Alcohol Antiseptic Pads",6,11,12.3,36.94,"",*,"","","",*,"",0.7,0,N,N,N,N
State,42,Pennsylvania,Bacitracin,Bacitracin,1553,9362,9476.7,859464.17,5528,"",8142,8250.3,744525.37,"",4983,3497.5,130618.63,N,N,N,N
State,42,Pennsylvania,Bacitracin-Polymyxin,"Bacitracin/Polymyxin B Sulfate",579,1388,1404.5,22614.37,1003,"",1160,1169.8,19066.43,"",840,477.02,9543.52,N,N,N,N
State,42,Pennsylvania,Baclofen,Baclofen,10947,185059,222482.8,4903543.12,40467,"",87741,107871.1,2079507.97,"",22616,95112.64,594003.06,N,N,N,N
State,42,Pennsylvania,"Bactrim Ds",Sulfamethoxazole/Trimethoprim,15,28,46.6,4476.95,13,#,"","","",*,"",60.32,340.57,N,N,Y,N
State,42,Pennsylvania,"Bactroban Nasal","Mupirocin Calcium",22,26,26,3267.83,22,#,"","","",#,"",16.3,471.41,N,N,N,N
State,42,Pennsylvania,"Balsalazide Disodium","Balsalazide Disodium",869,6910,10343.5,1234580.26,1363,"",6231,9493.7,1129008.84,"",1226,3130.58,294528.22,N,N,N,N
State,42,Pennsylvania,Balziva,"Norethindrone-Ethinyl Estrad",34,196,252.1,5367.31,28,"",0,0,0,"",0,150.6,0,N,N,N,N
State,42,Pennsylvania,Banzel,Rufinamide,117,1641,1704,4225069.22,139,"",107,115,250599.3,*,"",97.21,0,N,N,N,N
State,42,Pennsylvania,Baraclude,Entecavir,30,158,193,240850.75,29,"",83,103,134652.75,"",16,729.62,5320.11,N,N,N,N
State,42,Pennsylvania,"Basaglar Kwikpen U-100","Insulin Glargine,hum.Rec.Anlog",1254,9184,10302.9,1987893.62,2451,"",7700,8587.3,1573075.84,"",1939,8597.64,132381.5,N,N,N,N
State,42,Pennsylvania,"Bcg (Tice Strain)","Bcg Live",34,78,89.6,41542.54,49,#,"","","",#,"",34.15,8949.68,N,N,N,N
State,42,Pennsylvania,"Bd Insulin Syringe Ult-Fine Ii","Syring-Needl,disp,insul,0.3 Ml",7,11,21.7,322.9,"",*,"","","",*,"",4.11,66.92,N,N,N,N
State,42,Pennsylvania,"Bd Insulin Syringe Ult-Fine Ii","Syringe And Needle,insulin,1ml",43,81,132.5,2613.71,43,"",53,87.9,1790.02,"",29,134.9,536.09,N,N,N,N
State,42,Pennsylvania,"Bd Insulin Syringe Ult-Fine Ii","Syringe-Needle,insulin,0.5 Ml",20,34,55.2,960.23,21,#,"","","",#,"",32.06,198.61,N,N,N,N
State,42,Pennsylvania,"Bd Insulin Syringe Ultra-Fine","Syringe-Needle,insulin,0.5 Ml",10,30,38,820.01,"",#,"","","",*,"",25.5,94.05,N,N,N,N
State,42,Pennsylvania,"Bd Ultra-Fine Pen Needle","Pen Needle, Diabetic",3432,18734,53606.7,1429982.24,7349,"",17045,48810.8,1274635.4,"",6627,5387.41,481460.34,N,N,N,N
State,42,Pennsylvania,"Beconase Aq","Beclomethasone Dipropionate",103,280,420,110172.75,102,"",211,343.5,87889.62,"",81,86.5,17573.37,N,N,N,N
State,42,Pennsylvania,Belbuca,"Buprenorphine Hcl",97,675,699.1,281449.08,166,"",235,251.3,113984.09,"",57,2135.98,33953.49,Y,Y,N,N
State,42,Pennsylvania,Belladonna-Opium,"Opium/Belladonna Alkaloids",19,21,21,10078.91,17,#,"","","",#,"",11.1,380.77,Y,N,N,N
State,42,Pennsylvania,Belsomra,Suvorexant,1160,5439,5947.2,1719735.7,1438,"",2695,3071.2,853899.59,"",846,11734.96,149641.56,N,N,N,N
State,42,Pennsylvania,"Benazepril Hcl","Benazepril Hcl",7770,100267,202476.4,838361.05,20368,"",91006,187279.4,771817.59,"",18700,25075.49,355711.63,N,N,N,N
State,42,Pennsylvania,Benazepril-Hydrochlorothiazide,Benazepril/Hydrochlorothiazide,2503,16427,34213.1,1224634.84,3435,"",15146,32117.3,1142897.66,"",3206,6395.17,194275.99,N,N,N,N
State,42,Pennsylvania,Benicar,"Olmesartan Medoxomil",2773,13319,21122.5,4828142.04,3894,"",12456,19835.5,4533277.54,"",3612,17810.86,675853.01,N,N,N,N
State,42,Pennsylvania,"Benicar Hct",Olmesartan/Hydrochlorothiazide,1603,6547,10674.7,2579275.29,1975,"",6126,10057.6,2430092.03,"",1839,10396.02,332660.33,N,N,N,N
State,42,Pennsylvania,Benlysta,Belimumab,27,186,197.6,522441.46,36,"",49,53.4,119502.09,*,"",1400.16,11636.94,N,N,N,N
State,42,Pennsylvania,Bentyl,"Dicyclomine Hcl",49,105,130.3,7293.7,50,"",87,108,5982.35,#,"",15.85,2860.08,N,N,N,N
State,42,Pennsylvania,Benzaclin,"Clindamycin Phos/Benzoyl Perox",7,13,13.7,5052.59,"",*,"","","",*,"",35.05,200,N,N,N,N
State,42,Pennsylvania,Benzonatate,Benzonatate,26,74,74,1165.52,42,#,"","","",#,"",0.83,65.45,N,N,N,N
State,42,Pennsylvania,"Benztropine Mesylate","Benztropine Mesylate",4463,124156,130714.1,1416468.58,15902,"",27289,29441.6,324862.93,"",3635,98006.3,122549.31,N,N,N,N
State,42,Pennsylvania,Bepreve,"Bepotastine Besilate",336,1256,1580.9,358446.63,557,"",1072,1364.8,311218.53,"",492,1864.16,42355.33,N,N,N,N
State,42,Pennsylvania,Berinert,"C1 Esterase Inhibitor",4,38,38,2499368.69,"","",13,13,929692.44,*,"",11.95,52612.5,N,N,N,N
State,42,Pennsylvania,Besivance,"Besifloxacin Hcl",518,11671,12236.2,1733249.42,8583,"",11098,11633.2,1646836.85,"",8192,11577.06,517839.58,N,N,N,N
State,42,Pennsylvania,Betadine,Povidone-Iodine,2,26,26,368.61,14,"",26,26,368.61,"",14,3.7,313.1,N,N,N,N
State,42,Pennsylvania,Betagan,"Levobunolol Hcl",10,31,60.7,3850.07,"","",31,60.7,3850.07,*,"",8.25,1362.21,N,N,N,N
State,42,Pennsylvania,"Betamethasone Acetate-Sod Phos","Betamethasone Acetate,sod Phos",13,24,24,3207.28,13,#,"","","",#,"",0,291.72,N,N,N,N
State,42,Pennsylvania,"Betamethasone Dipropionate","Betamethasone Dipropionate",5969,32335,33637.4,2201673.57,17336,"",26000,27201.9,1751898.4,"",14531,19488.55,441002.33,N,N,N,N
State,42,Pennsylvania,"Betamethasone Dipropionate","Betamethasone/Propylene Glyc",3523,19024,19768.2,1112899.27,11021,"",15956,16621.5,916220.04,"",9461,9501.97,258305.98,N,N,N,N
State,42,Pennsylvania,"Betamethasone Valerate","Betamethasone Valerate",3545,17006,17819.9,800895.12,9394,"",14324,15066.7,677125.49,"",8145,9188.15,173579.74,N,N,N,N
State,42,Pennsylvania,Betapace,"Sotalol Hcl",15,67,98.4,68614.18,15,"",67,98.4,68614.18,"",15,3.7,3254.5,N,N,N,N
State,42,Pennsylvania,"Betapace Af","Sotalol Hcl",5,26,46,24978.38,"","",26,46,24978.38,*,"",0,1516.77,N,N,N,N
State,42,Pennsylvania,Betaseron,"Interferon Beta-1b",162,1918,2056,13906561.81,230,"",987,1086.4,7381464.99,"",116,4943.15,541820.66,N,N,N,N
State,42,Pennsylvania,"Betaxolol Hcl","Betaxolol Hcl",269,1475,2306.5,100918.23,326,"",1428,2227.8,97264.03,"",314,350,36781.97,N,N,N,N
State,42,Pennsylvania,"Bethanechol Chloride","Bethanechol Chloride",1790,17283,20616.8,1276195.41,3063,"",13953,16936.6,1043689.63,"",2547,8484.02,181080.8,N,N,N,N
State,42,Pennsylvania,Betimol,Timolol,438,1980,3186.1,331881.57,636,"",1914,3085.1,319546.8,"",616,1883.09,90899.43,N,N,N,N
State,42,Pennsylvania,"Betoptic S","Betaxolol Hcl",297,1534,2722.2,566723.06,380,"",1506,2673.9,554337.15,#,"",1173.35,92935.15,N,N,N,N
State,42,Pennsylvania,"Bevespi Aerosphere","Glycopyrrolate/Formoterol Fum",415,1459,1780,584075.6,681,"",1167,1415,462861.19,"",551,2859.76,57732.97,N,N,N,N
State,42,Pennsylvania,Bexarotene,Bexarotene,26,275,305.6,7041557.76,50,"",258,288.6,6562964.4,#,"",27854.46,217764.07,N,N,N,N
State,42,Pennsylvania,Bexsero,"Meningococcal B Vaccine,4-Comp",26,47,47,8786.36,33,"",22,22,4328.95,"",16,111.22,1151.69,N,N,N,N
State,42,Pennsylvania,Beyaz,"Drospir/Eth Estra/Levomefol Ca",3,15,27.6,5012.15,"","",0,0,0,#,"",48.1,0,N,N,N,N
State,42,Pennsylvania,Bicalutamide,Bicalutamide,1676,16534,24345.1,469902.47,4211,"",16123,23795.9,460571.53,"",4087,4796.35,215160.85,N,N,N,N
State,42,Pennsylvania,"Bicillin L-A","Penicillin G Benzathine",56,131,147,47921.43,63,"",78,89.8,26573.47,"",36,240.57,4958.28,N,N,Y,N
State,42,Pennsylvania,Bicnu,Carmustine,5,16,16,65059.89,"",#,"","","",*,"",0,883.37,N,N,N,N
State,42,Pennsylvania,Bidil,"Isosorbide Dinit/Hydralazine",141,516,702.2,185076.97,140,"",403,577.2,148506.08,"",111,898.98,16721.18,N,N,N,N
State,42,Pennsylvania,Biltricide,Praziquantel,19,23,23,22494.01,18,#,"","","",#,"",27.14,1759.66,N,N,N,N
State,42,Pennsylvania,Bimatoprost,Bimatoprost,255,1277,1820,189268.38,329,"",1229,1747.8,181052.98,"",316,515.67,24823.03,N,N,N,N
State,42,Pennsylvania,Binosto,"Alendronate Sodium",30,149,172.9,31101.09,31,"",134,155.7,28671.33,#,"",96.8,4612.1,N,N,N,N
State,42,Pennsylvania,"Bisoprolol Fumarate","Bisoprolol Fumarate",3879,41281,75415.4,1036996.2,8599,"",37362,69504.1,956555.38,"",7846,16430,425078.97,N,N,N,N
State,42,Pennsylvania,Bisoprolol-Hydrochlorothiazide,Bisoprolol/Hydrochlorothiazide,3722,39103,80131.1,409520.1,7970,"",35990,75270.4,382222.53,"",7443,9925.58,217710.77,N,N,N,N
State,42,Pennsylvania,Blephamide,Sulfacetamide/Prednisolone,146,380,427.7,64907.27,247,"",353,400.7,60010.31,"",230,373.8,13891.83,N,N,N,N
State,42,Pennsylvania,"Blephamide S.O.P.",Sulfacetamide/Prednisolone,115,278,288.2,38217.2,212,"",252,262.2,34815.16,"",191,119.93,10483.71,N,N,N,N
State,42,Pennsylvania,"Blisovi 24 Fe",Norethindrone-E.Estradiol-Iron,54,201,335.1,16687.52,51,"",0,0,0,"",0,171.51,738.1,N,N,N,N
State,42,Pennsylvania,"Blisovi Fe",Norethindrone-E.Estradiol-Iron,58,248,357.5,5853.97,58,"",0,0,0,"",0,229.2,103.74,N,N,N,N
State,42,Pennsylvania,Boniva,"Ibandronate Sodium",35,98,245.1,45693.33,32,"",87,212.3,39537.6,#,"",344.55,5158.62,N,N,N,N
State,42,Pennsylvania,"Boostrix Tdap","Diphth,pertuss(Acell),tet Vac",1772,13017,13079.4,777244.07,12970,"",11358,11410.4,675777.3,"",11317,14158.45,374062,N,N,N,N
State,42,Pennsylvania,Bosulif,Bosutinib,51,305,307,3294952.52,49,"",212,212,2196771.33,"",29,2033.39,138836.08,N,N,N,N
State,42,Pennsylvania,Botox,Onabotulinumtoxina,367,2741,7160,3550446.92,1293,"",1117,2884.7,1324084.04,"",560,8699.37,191888.43,N,N,N,N
State,42,Pennsylvania,"Breo Ellipta",Fluticasone/Vilanterol,8514,133708,154797.4,48849381.45,32387,"",103794,121533.2,38254984.7,"",25080,260248.53,4033987.94,N,N,N,N
State,42,Pennsylvania,Briellyn,"Norethindrone-Ethinyl Estrad",5,31,36.4,986.13,"","",0,0,0,#,"",4.8,0,N,N,N,N
State,42,Pennsylvania,Brilinta,Ticagrelor,4334,34690,46271.1,14766503.21,7863,"",29772,40106.9,12772360.99,"",6760,58692.11,1643939.43,N,N,N,N
State,42,Pennsylvania,"Brimonidine Tartrate","Brimonidine Tartrate",3324,66473,90589.7,4434876.26,15462,"",60888,83549.9,4084401.67,"",14159,35481.41,779915.93,N,N,N,N
State,42,Pennsylvania,Brintellix,"Vortioxetine Hydrobromide",18,38,40,11825.65,17,#,"","","",*,"",36.05,1561.39,N,N,N,N
State,42,Pennsylvania,Brisdelle,"Paroxetine Mesylate",54,196,258,46167.23,53,"",99,155,27242.84,"",30,418.54,7394.33,N,N,N,N
State,42,Pennsylvania,Briviact,Brivaracetam,105,978,1018.4,1055443.01,165,"",210,250.2,261873.11,"",45,2699.91,12799.6,N,N,N,N
State,42,Pennsylvania,"Bromfenac Sodium","Bromfenac Sodium",297,3530,3793.9,511351.4,1502,"",3392,3646.8,493079.19,"",1429,1480.2,91013.67,N,N,N,N
State,42,Pennsylvania,"Bromocriptine Mesylate","Bromocriptine Mesylate",562,4043,5338.4,965428.25,617,"",2640,3709,587861.97,"",432,3776.35,90364.03,N,N,N,N
State,42,Pennsylvania,Bromsite,"Bromfenac Sodium",156,1270,1610.5,321245.18,907,"",1191,1522.1,300632.76,"",846,1579.26,50604.3,N,N,N,N
State,42,Pennsylvania,Brovana,"Arformoterol Tartrate",256,1291,1299.1,841386.09,295,"",1163,1171.1,759045.52,"",264,5086.96,32713.05,N,N,N,N
State,42,Pennsylvania,Budesonide,Budesonide,1359,15034,15271.5,4187359.16,2640,"",12872,13059.4,3500483.1,"",2281,12058.14,138219.47,N,N,N,N
State,42,Pennsylvania,"Budesonide Ec",Budesonide,1445,10637,12376.8,7679666.06,2729,"",8933,10449.6,6316241.51,"",2297,11892.9,906386.47,N,N,N,N
State,42,Pennsylvania,Bumetanide,Bumetanide,10507,144706,200064.4,7198793.53,28712,"",124434,174278.9,6137227.01,"",24711,76207.84,1296228.48,N,N,N,N
State,42,Pennsylvania,Bunavail,"Buprenorphine Hcl/Naloxone Hcl",26,161,161,50028.26,30,"",22,22,13292.79,*,"",585.21,3773.94,N,N,N,N
State,42,Pennsylvania,Buphenyl,"Sodium Phenylbutyrate",5,40,45.5,554799.66,"",*,"","","",*,"",3.7,888.49,N,N,N,N
State,42,Pennsylvania,"Bupivacaine Hcl","Bupivacaine Hcl/Pf",22,37,37.7,1523.67,23,#,"","","",#,"",15.87,418.93,N,N,N,N
State,42,Pennsylvania,Buprenorphine,Buprenorphine,386,1424,1457.7,488411.57,517,"",955,983.3,304476.9,"",342,2545.37,49675.19,Y,Y,N,N
State,42,Pennsylvania,"Buprenorphine Hcl","Buprenorphine Hcl",389,6233,6277.2,501767.9,717,"",587,599.1,48434.45,"",91,8333.69,31640.33,N,N,N,N
State,42,Pennsylvania,Buprenorphine-Naloxone,"Buprenorphine Hcl/Naloxone Hcl",499,7462,7484.5,1746800.61,902,"",1222,1231.3,272176.74,"",146,11073.11,90070.27,N,N,N,N
State,42,Pennsylvania,"Bupropion Hcl","Bupropion Hcl",4783,36504,46404.4,1244055.84,7822,"",23456,31310.3,824450.12,"",4922,23047.47,261566.66,N,N,N,N
State,42,Pennsylvania,"Bupropion Hcl Sr","Bupropion Hcl",9952,160823,219891.9,3660929.81,31968,"",83981,127201.4,2061327.4,"",17792,129664.97,1098678.22,N,N,N,N
State,42,Pennsylvania,"Bupropion Xl","Bupropion Hcl",9719,174302,247546.1,6552872.99,31749,"",92113,147186.7,3938092,"",18458,139280,1784023.48,N,N,N,N
State,42,Pennsylvania,"Buspirone Hcl","Buspirone Hcl",10299,209661,254792.5,3528506.16,37544,"",117520,151295.2,1897151.89,"",21980,133001.23,618396.25,N,N,N,N
